account_id,label_kor
ifrs-full_EightYearsBeforeReportingYearMember,보고연도 8년 전 [구성요소]
ifrs-full_EliminationOfIntersegmentAmountsMember,부문간 제거한 금액 [구성요소]
ifrs-full_EmployeeBenefitsExpense,종업원급여비용
ifrs-full_EmployerContributions,사용자의 기여금
ifrs-full_EnteringIntoSignificantCommitmentsOrContingentLiabilitiesMember,우발부채의 발생이나 유의적인 약정의 체결 [구성요소]
ifrs-full_EntitysTotalForBusinessCombinationsMember,사업결합 합계 [구성요소]
ifrs-full_EntitysTotalForCashgeneratingUnitsMember,현금창출단위 합계 [구성요소]
ifrs-full_EntitysTotalForExternalCreditGradesMember,외부 신용등급 전체 [구성요소]
ifrs-full_EntitysTotalForInternalCreditGradesMember,내부 신용등급 전체 [구성요소]
ifrs-full_EntitysTotalForRelatedPartiesMember,전체 특수관계자 [구성요소]
ifrs-full_EntitysTotalForSegmentConsolidationItemsMember,기업 전체 총계 [구성요소]
ifrs-full_EntitysTotalForSubsidiariesMember,전체 종속기업 [구성요소]
ifrs-full_Equity,자본
ifrs-full_EquityAbstract,자본 [개요]
ifrs-full_EquityAndLiabilities,자본과 부채
ifrs-full_EquityAndLiabilitiesAbstract,자본과 부채 [개요]
ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 지분
ifrs-full_EquityAttributableToOwnersOfParentMember,지배기업의 소유주에게 귀속되는 지분 [구성요소]
ifrs-full_EquityInvestmentsMember,지분투자 [구성요소]
ifrs-full_EquityMember,자본 [구성요소]
ifrs-full_EquityPriceRiskMember,지분가격위험 [구성요소]
ifrs-full_EstimateOfBenefitPaymentsExpectedToBePaidFromDefinedBenefitPlan,확정급여제도에서 지급될 것으로 예상되는 급여 지급액 추정치
ifrs-full_EstimateOfContributionsExpectedToBePaidToPlan,다음 연차보고기간 동안에 납부할 것으로 예상되는 기여금에 대한 추정치
ifrs-full_EstimateOfUndiscountedClaimsThatAriseFromContractsWithinScopeOfIFRS17,IFRS 17의 적용범위에 포함되는 계약에서 생기는 할인되지 않은 보험금 추정치
ifrs-full_EstimatedFinancialEffectOfContingentLiabilities,우발부채의 추정재무영향
ifrs-full_EstimatesOfPresentValueOfFutureCashFlowsMember,미래 현금흐름의 현재가치 추정치 [구성요소]
ifrs-full_EstimatesOfPresentValueOfFutureCashInflowsMember,미래 현금유입액의 현재가치 추정치 [구성요소]
ifrs-full_EstimatesOfPresentValueOfFutureCashOutflowsInflowsThatAriseFromContractsWithinScopeOfIFRS17ThatAreLiabilities,IFRS 17의 적용범위에 포함되는 계약(부채)에서 생기는 미래 현금유출액(유입액)의 현재가치 추정치
ifrs-full_EstimatesOfPresentValueOfFutureCashOutflowsMember,미래 현금유출액의 현재가치 추정치 [구성요소]
ifrs-full_EstimatesOfPresentValueOfFutureCashOutflowsOtherThanInsuranceAcquisitionCashFlowsMember,보험취득 현금흐름 외의 미래 현금유출액의 현재가치 추정치 [구성요소]
ifrs-full_EstimatesOfPresentValueOfInsuranceAcquisitionCashFlowsMember,보험취득 현금흐름의 현재가치 추정치 [구성요소]
ifrs-full_ExpenseFromCashsettledSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,제공받은 재화나 용역이 자산의 인식기준을 충족하지 못해 즉시 비용으로 인식되는 현금결제형 주식기준보상거래로 인해 당해 회계기간에 인식한 비용
ifrs-full_ExpenseFromEquitysettledSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,제공받은 재화나 용역이 자산의 인식기준을 충족하지 못해 즉시 비용으로 인식되는 주식결제형 주식기준보상거래로 인해 당해 회계기간에 인식한 비용
ifrs-full_ExpenseFromSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,제공받은 재화나 용역이 자산의 인식기준을 충족하지 못하는 주식기준보상거래로부터의 비용
ifrs-full_ExpenseFromSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssetsAbstract,제공받은 재화나 용역이 자산의 인식기준을 충족하지 못하는 주식기준보상거래로부터의 비용 [개요]
ifrs-full_ExpenseRecognisedDuringPeriodForBadAndDoubtfulDebtsForRelatedPartyTransaction,특수관계자 채권에 대하여 당해 기간 중 인식된 대손상각비
ifrs-full_ExpenseRelatingToLeasesOfLowvalueAssetsForWhichRecognitionExemptionHasBeenUsed,인식 면제 규정이 적용된 소액자산 리스에 관련되는 비용
ifrs-full_ExpenseRelatingToShorttermLeasesForWhichRecognitionExemptionHasBeenUsed,인식 면제 규정이 적용된 단기리스에 관련되는 비용
ifrs-full_ExpenseRelatingToVariableLeasePaymentsNotIncludedInMeasurementOfLeaseLiabilities,리스부채 측정에 포함되지 않은 변동리스료에 관련되는 비용
ifrs-full_ExpensesArisingFromReinsuranceHeld,보유하고 있는 재보험에서 발생한 비용
ifrs-full_ExpensesFromAllocationOfPremiumsPaidToReinsurer,재보험자에게 지급된 보험료 배분액에서 생기는 비용
ifrs-full_ExplanationOfAdjustmentsBetweenDenominatorsUsedToCalculateBasicAndDilutedEarningsPerShare,기본 및 희석주당이익의 계산을 위한 분모의 조정에 대한 기술
ifrs-full_ExplanationOfChangesInApplicableTaxRatesToPreviousAccountingPeriod,직전 회계기간 대비 적용세율의 변동에 대한 설명
ifrs-full_ExplanationOfCreditRiskManagementPracticesAndHowTheyRelateToRecognitionAndMeasurementOfExpectedCreditLossesExplanatory,신용위험 관리실무가 기대신용손실의 인식과 측정에 어떻게 관련되는지를 설명 [문장영역]
ifrs-full_ExplanationOfEstimatedFinancialEffectOfContingentAssets,우발자산의 추정재무영향에 대한 설명
ifrs-full_ExplanationOfFactsAndCircumstancesOfSaleOrReclassificationAndExpectedDisposalMannerAndTiming,"매각 관련 사실과 상황, 처분을 기대하게 하는 사실과 상황 및 기대되는 처분의 방법과 시기에 대한 설명"
ifrs-full_ExplanationOfFinancialEffectOfContingentLiabilities,우발부채의 측정된 재무적 영향의 추정금액에 대한 설명
ifrs-full_ExplanationOfFinancialEffectOfDepartureFromIFRS,한국채택국제회계기준의 미적용으로 인한 재무적인 효과에 설명
ifrs-full_ExplanationOfFinancialEffectOfNonadjustingEventAfterReportingPeriod,수정을 요하지 않는 보고기간후사건의 재무적 영향에 대한 설명 [문장영역]
ifrs-full_ExplanationOfIndependentValuerUsedForRevaluationPropertyPlantAndEquipment,"독립적인 평가인의 재평가 참여에 대한 설명, 유형자산"
ifrs-full_ExplanationOfMainEventsAndCircumstancesThatLedToRecognitionOfImpairmentLossesAndReversalsOfImpairmentLosses,손상차손과 손상차손 환입을 발생시킨 주요 사건과 상황에 대한 설명
ifrs-full_ExplanationOfNatureOfRequirementInIFRSAndConclusionWhyRequirementIsInConflictWithFairPresentation,한국채택국제회계기준의 요구사항의 성격과 요구사항이 '개념체계'에서 정한 재무제표의 목적과 상충된다고 결론을 내린 이유에 대한 설명
ifrs-full_ExplanationOfPeriodOverWhichManagementHasProjectedCashFlows,미래현금흐름을 추정할 때 추정 대상으로 하는 기간
ifrs-full_ExplanationOfRelationshipBetweenAmountsPayableOnDemandThatAriseFromContractsWithinScopeOfIFRS17AndCarryingAmountOfRelatedGroupsOfContracts,IFRS 17의 적용범위에 포함되는 계약에서 요구 시 지급할 금액과 관련된 계약 집합의 장부금액과의 관계 설명
ifrs-full_ExplanationOfShareOptionsInSharebasedPaymentArrangement,주식기준보상약정에 대한 기술
ifrs-full_ExplanationWhenGreatestTransferActivityTookPlace,최대양도거래가 발생한 시기에 대한 설명
ifrs-full_ExposureToCreditRiskOnLoanCommitmentsAndFinancialGuaranteeContracts,대출약정과 금융보증계약의 신용위험 익스포저
ifrs-full_ExposureToRiskThatArisesFromContractsWithinScopeOfIFRS17,IFRS 17의 적용범위에 포함되는 계약에서 생기는 위험에 대한 익스포저
ifrs-full_ExpropriationOfMajorAssetsByGovernmentMember,정부에 의한 주요 자산의 수용 [구성요소]
ifrs-full_ExternalCreditGradesAxis,외부 신용등급 [축]
ifrs-full_ExternalCreditGradesMember,외부 신용등급 [구성요소]
ifrs-full_FactorsUsedToIdentifyEntitysReportableSegments,보고부문을 식별하기 위하여 사용한 요소에 대한 기술
ifrs-full_FairValueHedgesMember,공정가치위험회피 [구성요소]
ifrs-full_FairValueOfAssociatedFinancialLiabilities,관련금융부채의 공정가치
ifrs-full_FairValueOfInvestmentsInEquityInstrumentsDesignatedAsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 지정 지분상품투자
ifrs-full_FairValueOfInvestmentsInEquityInstrumentsMeasuredAtFairValueThroughOtherComprehensiveIncomeAtDateOfDerecognition,제거일 현재 기타포괄손익-공정가치 측정 항목으로 지정된 지분상품에 대한 투자의 공정가치
ifrs-full_FairValueOfTransferredFinancialAssetsAssociatedFinancialLiabilitiesThatAreNotDerecognisedInTheirEntiretyAbstract,전부가 제거되지 않은 양도된 금융자산(관련금융부채)의 공정가치 [개요]
ifrs-full_FairValueOfTransferredFinancialAssetsThatAreNotDerecognisedInTheirEntirety,전부가 제거되지 않은 양도된 금융자산의 공정가치
ifrs-full_FairValueOfUnderlyingItemsForContractsWithDirectParticipationFeatures,직접참가특성계약에 대한 기초항목의 공정가치
ifrs-full_FeeAndCommissionExpense,수수료비용
ifrs-full_FeeAndCommissionIncome,수수료수익
ifrs-full_FinanceIncomeCost,금융수익(비용)
ifrs-full_FinanceIncomeExpensesFromReinsuranceContractsHeldRecognisedInProfitOrLoss,"당기손익으로 인식된, 보유재보험계약 금융수익(비용)"
ifrs-full_FinanceLeaseReceivables,금융리스채권
ifrs-full_FinancialAssets,금융자산
ifrs-full_FinancialAssetsAtAmortisedCost,상각후원가로 측정하는 금융자산
ifrs-full_FinancialAssetsAtAmortisedCostCategoryMember,"상각후원가로 측정하는 금융자산, 범주 [구성요소]"
ifrs-full_FinancialAssetsAtAmortisedCostMember,"상각후원가로 측정하는 금융자산, 분류 [구성요소]"
ifrs-full_FinancialAssetsAtFairValue,"금융자산, 공정가치"
ifrs-full_FinancialAssetsAtFairValueMember,공정가치로 측정하는 금융자산 [구성요소]
ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,기타포괄손익인식금융자산
ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncomeCategoryMember,공정가치평가를 기타포괄손익으로 인식하는 금융자산 [구성요소]
ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,당기손익인식금융자산
ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLossCategoryMember,당기손익인식금융자산 [구성요소]
ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLossDesignatedAsUponInitialRecognition,최초인식시점 또는 그 이후에 지정된 당기손익인식금융자산
ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognitionCategoryMember,"최초인식시점 또는 그 이후에 지정된 당기손익인식금융자산, 범주 [구성요소]"
ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,"당기손익인식금융자산, 의무적으로 측정된 공정가치"
ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValueCategoryMember,의무적으로 공정가치로 측정된 당기손익인식금융자산 [구성요소]
ifrs-full_FinancialAssetsAvailableforsale,매도가능금융자산
ifrs-full_FinancialAssetsCategoryMember,"금융자산, 범주 [구성요소]"
ifrs-full_FinancialAssetsHeldForManagingLiquidityRisk,유동성위험의 관리를 위해 보유하는 금융자산
ifrs-full_FinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치로 측정되는 금융자산
ifrs-full_FinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeCategoryMember,"기타포괄손익-공정가치로 측정하는 금융자산, 범주 [구성요소]"
ifrs-full_FinancialAssetsMember,"금융자산, 분류 [구성요소]"
ifrs-full_FinancialAssetsPledgedAsCollateralForLiabilitiesOrContingentLiabilities,부채나 우발부채에 대한 담보로 제공된 금융자산
ifrs-full_FinancialAssetsTypeMember,"금융자산, 유형 [구성요소]"
ifrs-full_FinancialAssetsWhichDoNotQualifyForDerecognitionAxis,전부가 제거되지 않은 양도된 금융자산 [축]
ifrs-full_FinancialAssetsWhichDoNotQualifyForDerecognitionMember,전부가 제거되지 않은 양도된 금융자산 [구성요소]
ifrs-full_FinancialAssetsWrittenOffDuringReportingPeriodAndStillSubjectToEnforcementActivityContractualAmountOutstanding,"보고기간 중 제각되고 여전히 회수활동이 계속되고 있는 금융자산, 계약상 미회수금액"
ifrs-full_FinancialInstrumentsCreditimpairedMember,신용이 손상된 금융상품 [구성요소]
ifrs-full_FinancialInstrumentsNotCreditimpairedMember,신용이 손상되지 않은 금융상품 [구성요소]
ifrs-full_FinancialInstrumentsSubjectToEnforceableMasterNettingArrangementOrSimilarAgreementNotSetOffAgainstFinancialAssets,금융자산과 상계되지 않는 구속력 있는 일괄상계계약 또는 유사한 계약을 조건으로 하는 금융상품
ifrs-full_FinancialInstrumentsSubjectToEnforceableMasterNettingArrangementOrSimilarAgreementNotSetOffAgainstFinancialLiabilities,금융부채와 상계되지 않는 구속력 있는 일괄상계계약 또는 유사한 계약을 조건으로하는 금융상품
ifrs-full_FinancialLiabilities,금융부채
ifrs-full_FinancialLiabilitiesAtAmortisedCost,상각후원가로 측정하는 금융부채
ifrs-full_FinancialLiabilitiesAtAmortisedCostCategoryMember,"상각후원가로 측정하는 금융부채, 범주 [구성요소]"
ifrs-full_FinancialLiabilitiesAtAmortisedCostMember,"상각후원가로 측정하는 금융부채, 분류 [구성요소]"
ifrs-full_FinancialLiabilitiesAtFairValue,"금융부채, 공정가치"
ifrs-full_FinancialLiabilitiesAtFairValueMember,공정가치로 측정하는 금융부채 [구성요소]
ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss,당기손익인식금융부채
ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLossCategoryMember,당기손익인식금융부채 [구성요소]
ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLossClassifiedAsHeldForTrading,단기매매금융부채의 정의를 충족한 유동 당기손익인식금융부채
ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedAsUponInitialRecognition,최초인식시점 또는 그 이후에 지정된 당기손익인식금융부채
ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedUponInitialRecognitionCategoryMember,"최초인식시점 또는 그 이후에 지정된 당기손익인식금융부채, 범주 [구성요소]"
ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLossThatMeetDefinitionOfHeldForTradingCategoryMember,단기매매금융부채로 분류된 당기손익인식금융부채 [구성요소]
ifrs-full_FinancialLiabilitiesCategoryMember,"금융부채, 범주 [구성요소]"
ifrs-full_FinancialLiabilitiesMember,"금융부채, 분류 [구성요소]"
ifrs-full_FinancialLiabilitiesRecognisedAsOfAcquisitionDate,취득일 현재 인식한 금융부채
ifrs-full_FinancialLiabilitiesTypeMember,"금융부채, 유형 [구성요소]"
ifrs-full_FinancialRiskMember,금융위험 [구성요소]
ifrs-full_FiveYearsBeforeReportingYearMember,보고연도 5년 전 [구성요소]
ifrs-full_FixedInterestRateMember,고정이자율 [구성요소]
ifrs-full_ForeignCountriesMember,외국 [구성요소]
ifrs-full_ForeignExchangeGain,외화거래이익
ifrs-full_ForeignExchangeLoss,외화거래손실
ifrs-full_ForwardContractMember,선도계약 [구성요소]
ifrs-full_FourYearsBeforeReportingYearMember,보고연도 4년 전 [구성요소]
ifrs-full_FunctionalOrPresentationCurrencyMember,기능통화 또는 표시통화 [구성요소]
ifrs-full_FuturesContractMember,선물계약 [구성요소]
ifrs-full_GainLossOnChangeInFairValueOfHedgedItemUsedAsBasisForRecognisingHedgeIneffectiveness,위험회피의 비효과적인 부분을 인식하기 위해 사용된 위험회피대상항목의 평가손익
ifrs-full_GainLossOnChangeInFairValueOfHedgingInstrumentUsedAsBasisForRecognisingHedgeIneffectiveness,위험회피의 비효과적인 부분을 인식하기 위한 가정에 사용된 위험회피수단의 평가손익
ifrs-full_GainLossOnHedgeIneffectiveness,위험회피에서 비효과적인 부분의 손익
ifrs-full_GainLossOnHedgeIneffectivenessRecognisedInOtherComprehensiveIncome,기타포괄손익으로 인식하는 위험회피의 비효과적인 부분의 손익
ifrs-full_GainLossOnHedgeIneffectivenessRecognisedInProfitOrLoss,당기손익으로 인식하는 위험회피의 비효과적인 부분의 손익
ifrs-full_GainLossOnRemeasurementOfNetDefinedBenefitLiabilityAsset,"재측정이익(손실), 순 확정급여채무(자산)"
ifrs-full_GainLossOnRemeasurementOfNetDefinedBenefitLiabilityAssetAbstract,"재측정이익(손실), 순 확정급여채무(자산) [개요]"
ifrs-full_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,상각후원가로 측정하는 금융자산의 제거에서 발생한 이익
ifrs-full_GainsLossesOnCashFlowHedgesBeforeTax,현금흐름위험회피의 세전차익(차손)
ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피의 세후차익(차손)
ifrs-full_GainsLossesOnChangeInFairValueOfDerivativesAbstract,파생상품평가손익 [개요]
ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationRecognisedInProfitOrLoss,외환차익(차손)
ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,기타포괄손익-공정가치로 측정되는 금융자산의 세후차손익
ifrs-full_GainsLossesOnHedgedItemAttributableToHedgedRisk,"위험회피대상항목에 대한 손익 중 회피대상위험에 관련되는 부분의 이익(손실), 공정가치위험회피"
ifrs-full_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsBeforeTax,해외사업장순투자의 위험회피의 세전이익(손실)
ifrs-full_GainsLossesOnHedgingInstrument,"위험회피수단의 이익(손실), 공정가치위험회피"
ifrs-full_GainsLossesOnIneffectivenessOfCashFlowHedgesRecognisedInProfitOrLoss,현금흐름위험회피에서 당기손익으로 인식한 비효과적인 부분의 이익(손실)
ifrs-full_GainsLossesRecognisedInOtherComprehensiveIncomeExcludingExchangeDifferencesFairValueMeasurementAssets,"기타포괄손익으로 인식된 이익(손실)(외환차이 제외), 공정가치 측정, 자산"
ifrs-full_GainsLossesRecognisedInOtherComprehensiveIncomeExcludingExchangeDifferencesFairValueMeasurementLiabilities,"기타포괄손익으로 인식된 이익(손실)(외환차이 제외), 공정가치 측정, 부채"
ifrs-full_GainsLossesRecognisedInOtherComprehensiveIncomeFairValueMeasurementAssets,"기타포괄손익으로 인식된 이익(손실)(외환차이 포함), 공정가치 측정, 자산"
ifrs-full_GainsLossesRecognisedInOtherComprehensiveIncomeFairValueMeasurementLiabilities,"기타포괄손익으로 인식된 이익(손실)(외환차이 포함), 공정가치 측정, 부채"
ifrs-full_GainsLossesRecognisedInProfitOrLossAttributableToChangeInUnrealisedGainsOrLossesForAssetsHeldAtEndOfPeriodFairValueMeasurement,"보고기간말에 보유하고 있는 자산과 관련된 미실현손익의 변동으로 인해 당기손익에 포함된 손익금액, 공정가치측정"
ifrs-full_GainsLossesRecognisedInProfitOrLossAttributableToChangeInUnrealisedGainsOrLossesForLiabilitiesHeldAtEndOfPeriodFairValueMeasurement,"보고기간말에 보유하고 있는 부채와 관련된 미실현손익의 변동으로 인해 당기손익에 포함된 손익금액, 공정가치측정"
ifrs-full_GainsLossesRecognisedInProfitOrLossExcludingExchangeDifferencesFairValueMeasurementAssets,"당기손익으로 인식된 이익(손실)(외환차이 제외), 공정가치 측정, 자산"
ifrs-full_GainsLossesRecognisedInProfitOrLossExcludingExchangeDifferencesFairValueMeasurementLiabilities,"당기손익으로 인식된 이익(손실)(외환차이 제외), 공정가치 측정, 부채"
ifrs-full_GainsLossesRecognisedInProfitOrLossFairValueMeasurementAssets,"당기손익으로 인식된 이익(손실)(외환차이 포함), 공정가치 측정, 자산"
ifrs-full_GainsLossesRecognisedInProfitOrLossFairValueMeasurementEntitysOwnEquityInstruments,"당기손익으로 인식된 이익(손실)(외환차이 포함), 공정가치 측정, 자기지분상품"
ifrs-full_GainsLossesRecognisedInProfitOrLossFairValueMeasurementLiabilities,"당기손익으로 인식된 이익(손실)(외환차이 포함), 공정가치 측정, 부채"
ifrs-full_GainsOnChangeInFairValueOfDerivatives,파생상품평가이익
ifrs-full_GainsOnDisposalsOfInvestmentProperties,투자부동산처분이익
ifrs-full_GainsOnDisposalsOfPropertyPlantAndEquipment,유형자산처분이익
ifrs-full_GeneralAndAdministrativeExpense,일반관리비
ifrs-full_GeographicalAreasAxis,지역 [축]
ifrs-full_GeographicalAreasMember,지역 [구성요소]
ifrs-full_Goodwill,영업권
ifrs-full_GoodwillMember,영업권 [구성요소]
ifrs-full_GoodwillRecognisedAsOfAcquisitionDate,취득일에 인식한 영업권
ifrs-full_GovernmentCustomersMember,정부 고객 [구성요소]
ifrs-full_GrossCarryingAmountMember,총장부금액 [구성요소]
ifrs-full_GrossFinancialAssetsSetOffAgainstFinancialLiabilitiesSubjectToOffsettingEnforceableMasterNettingArrangementsOrSimilarAgreements,"상계를 조건으로하는 금융부채와 상쇄되는 총금융자산, 구속력 있는 일괄상계계약 또는 유사한 계약"
ifrs-full_GrossFinancialAssetsSubjectToOffsettingEnforceableMasterNettingArrangementsOrSimilarAgreements,"상계를 조건으로 하는 총금융자산, 구속력 있는 일괄상계계약 또는 유사한 계약"
ifrs-full_GrossFinancialLiabilitiesSetOffAgainstFinancialAssetsSubjectToOffsettingEnforceableMasterNettingArrangementsOrSimilarAgreements,"상계를 조건으로 하는 금융자산을 상쇄하는 총금융부채, 구속력 있는 일괄상계계약 또는 유사한 계약"
ifrs-full_GrossFinancialLiabilitiesSubjectToOffsettingEnforceableMasterNettingArrangementsOrSimilarAgreements,"상계를 조건으로하는 총금융부채, 구속력 있는 일괄상계계약 또는 유사한 계약"
ifrs-full_GrossLeaseLiabilities,총 리스부채
ifrs-full_GrossLoanCommitments,총 대출약정금액
ifrs-full_GuaranteesMember,보증 [구성요소]
ifrs-full_HedgedItemAssets,"위험회피대상항목, 자산"
ifrs-full_HedgedItemLiabilities,"위험회피대상항목, 부채"
ifrs-full_HedgedItemsAxis,위험회피대상항목 [축]
ifrs-full_HedgedItemsMember,위험회피대상항목 [구성요소]
ifrs-full_HedgesOfNetInvestmentInForeignOperationsMember,해외사업장 순투자의 위험회피 [구성요소]
ifrs-full_HedgingInstrumentAssets,"위험회피수단, 자산"
ifrs-full_HedgingInstrumentLiabilities,"위험회피수단, 부채"
ifrs-full_HedgingInstrumentsAxis,위험회피수단 [축]
ifrs-full_HedgingInstrumentsMember,위험회피수단 [구성요소]
ifrs-full_HeldtomaturityInvestments,만기보유금융자산
ifrs-full_HistoricalVolatilityForSharesMeasurementInputMember,"주식의 역사적 변동성, 측정 투입변수 [구성요소]"
ifrs-full_IdentifiableAssetsAcquiredLiabilitiesAssumed,취득한 식별가능자산(인수한 부채)
ifrs-full_IdentifiableIntangibleAssetsRecognisedAsOfAcquisitionDate,취득일 현재 인식한 식별가능한 무형자산
ifrs-full_ImpairmentLossImpairmentGainAndReversalOfImpairmentLossDeterminedInAccordanceWithIFRS9,IFRS 9에 따라 결정된 손상차손(환입)
ifrs-full_ImpairmentLossRecognisedInProfitOrLoss,당기손익으로 인식된 손상차손
ifrs-full_ImpairmentLossRecognisedInProfitOrLossGoodwill,"당기손익으로 인식된 손상차손, 영업권"
ifrs-full_ImpairmentLossRecognisedInProfitOrLossIntangibleAssetsAndGoodwill,"당기손익으로 인식된 손상차손, 무형자산 및 영업권"
ifrs-full_ImpairmentLossRecognisedInProfitOrLossIntangibleAssetsOtherThanGoodwill,"당기손익으로 인식된 손상차손, 영업권 이외의 무형자산"
ifrs-full_ImpairmentLossRecognisedInProfitOrLossInvestmentProperty,"당기손익으로 인식된 손상차손, 투자부동산"
ifrs-full_ImpairmentLossRecognisedInProfitOrLossPropertyPlantAndEquipment,"당기손익으로 인식된 손상차손, 유형자산"
ifrs-full_IncomeExpensesFromReinsuranceContractsHeldOtherThanFinanceIncomeExpenses,금융수익(비용) 외의 보유재보험계약 수익(비용)
ifrs-full_IncomeFromAmountsRecoveredFromReinsurer,재보험자에게서 회수한 금액에서 생기는 수익
ifrs-full_IncomeFromContinuingOperationsAttributableToOwnersOfParent,지배기업의 소유주에게 귀속될 계속영업손익
ifrs-full_IncomeFromContractsWithReinsurers,재보험자와의 계약에서 발생한 수익
ifrs-full_IncomeFromDiscontinuedOperationsAttributableToOwnersOfParent,지배기업의 소유주에게 귀속될 중단영업손익
ifrs-full_IncomeFromSubleasingRightofuseAssets,사용권자산의 전대리스에서 생기는 수익
ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익)
ifrs-full_IncomeTaxRelatingToCashFlowHedgesOfOtherComprehensiveIncome,"기타포괄손익에 포함되는, 현금흐름위험회피에 관련되는 법인세"
ifrs-full_IncomeTaxRelatingToChangesInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiabilityOfOtherComprehensiveIncome,"기타포괄손익에 포함되는, 부채의 신용위험 변동에 기인하는 공정가치 변동에 관련되는 법인세"
ifrs-full_IncomeTaxRelatingToChangesInRevaluationSurplusOfOtherComprehensiveIncome,"기타포괄손익에 포함되는, 재평가잉여금 변동에 관련되는 법인세"
ifrs-full_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncome,기타포괄손익의 각 구성요소와 관련된 법인세
ifrs-full_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeAbstract,기타포괄손익의 각 구성요소와 관련된 법인세 [개요]
ifrs-full_IncomeTaxRelatingToExchangeDifferencesOnTranslationOfOtherComprehensiveIncome,"기타포괄손익에 포함되는, 해외사업장환산 외환차이에 관련되는 법인세"
ifrs-full_IncomeTaxRelatingToFinanceIncomeExpensesFromReinsuranceContractsHeldOfOtherComprehensiveIncome,"기타포괄손익에 포함되는, 보유재보험계약 금융수익(비용)에 관련되는 법인세"
ifrs-full_IncomeTaxRelatingToFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,"기타포괄손익에 포함되는, 기타포괄손익-공정가치 측정 금융자산에 관련되는 법인세"
ifrs-full_IncomeTaxRelatingToInsuranceFinanceIncomeExpensesFromInsuranceContractsIssuedOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,"기타포괄손익에 포함되고 당기손익으로 재분류될, 보험금융수익(비용)에 관련되는 법인세"
ifrs-full_IncomeTaxRelatingToInsuranceFinanceIncomeExpensesFromInsuranceContractsIssuedOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,"기타포괄손익에 포함되나 당기손익으로 재분류되지는 않을, 보험금융수익(비용) 관련 법인세"
ifrs-full_IncomeTaxRelatingToInvestmentsInEquityInstrumentsOfOtherComprehensiveIncome,"기타포괄손익에 포함되는, 지분상품에 대한 투자자산에 관련되는 법인세"
ifrs-full_IncomeTaxRelatingToOtherIndividuallyImmaterialComponentsOfOtherComprehensiveIncome,기타포괄손익의 기타 개별적으로 중요하지 않은 구성요소와 관련된 법인세
ifrs-full_IncomeTaxRelatingToRemeasurementsOfDefinedBenefitPlansOfOtherComprehensiveIncome,"기타포괄손익에 포함되는, 확정급여제도의 재측정에 관련되는 법인세"
ifrs-full_IncomeTaxRelatingToShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법적용대상인 관계기업과 공동기업의 기타포괄손익에 대한 지분과 관련된 법인세
